	GSM414924	GSM414925	GSM414926	GSM414927	GSM414928	GSM414929	GSM414930	GSM414931	GSM414932	GSM414933	GSM414934	GSM414935	GSM414936	GSM414937	GSM414938	GSM414939	GSM414940	GSM414941	GSM414942	GSM414943	GSM414944	GSM414945	GSM414946	GSM414947	GSM414948	GSM414949	GSM414950	GSM414951	GSM414952	GSM414953	GSM414954	GSM414955	GSM414956	GSM414957	GSM414958	GSM414959	GSM414960	GSM414961	GSM414962	GSM414963	GSM414964	GSM414965	GSM414966	GSM414967	GSM414968	GSM414969	GSM414970	GSM414971	GSM414972	GSM414973	GSM414974	GSM414975
ADAMTS12	8.249350524	8.339850003	7.086401646	4.397118409	5.793115555	7.451211112	4.11353382	8.928666412	8.91318862	7.462706751	4.618825953	8.875902903	8.528258743	8.163398094	3.994579724	8.658568541	7.416164165	7.394891366	4.333423734	8.099084761	6.497293009	5.282439805	8.081083929	4.300123725	8.11997861	8.567195561	7.829088444	8.203592714	7.002252452	7.094869433	8.343407822	7.537606691	8.354469792	5.427606173	9.00506308	7.108524457	6.642701572	8.188341576	4.632268215	7.260213887	8.338513555	7.594697827	4.446917865	6.578032972	7.524345816	6.76420813	7.315602457	8.694183743	4.710944155	7.880807948	7.108524457	4.597531174
INHBA	10.47471995	11.69653291	10.2179577	6.963474124	6.837943242	9.926888964	5.608809243	12.12412131	11.31514956	11.39231742	10.77478706	12.30263892	11.60779264	11.83249448	7.077883864	11.79928162	10.21916852	11.78912605	5.228433921	11.8419574	9.912589991	7.160879862	11.18982456	7.209453366	11.84784036	11.80534083	10.74735383	11.63707766	10.56795608	10.62296694	11.11439305	10.56224242	12.47269084	7.211401637	11.49884921	10.36632221	10.3586512	11.66977089	9.048486874	9.882490213	11.73259144	11.09011242	2.893362211	9.381542951	11.64520808	9.892542817	9.847370601	12.23002044	3.855989697	11.56128795	11.44811631	5.864928972
CORO2A	8.044940491	8.758556362	8.757223311	4.888986721	5.418864577	7.782670659	3.229587923	6.95070169	4.775577361	7.551516018	4.263034406	6.223808659	7.171927354	7.170926525	8.548821908	6.980710829	4.837438715	7.077883864	3.979110755	5.952566541	4.689858236	3.86393845	6.611319948	4.869377924	5.265286858	4.806839582	5.743891911	6.809928866	7.062855655	4.644433152	7.802193217	6.450056494	7.268658955	3.399171094	8.238404739	7.562242424	7.972692654	6.646738698	6.348019909	3.614709844	7.501439145	6.924812504	3.211012193	7.20261362	5.512858954	8.277054876	4.959770155	6.158054213	3.665620164	8.15936681	6.475084883	3.423578171
CRACD	8.417430613	6.943686952	9.023754353	5.778208576	7.00337736	7.62497818	3.465974465	7.262094845	7.147713722	7.376776572	5.900866808	6.812498225	6.806066226	8.213833283	9.257859235	6.957682486	6.09529152	8.646738698	3.279471296	7.786596362	7.088523257	5.17951105	7.206526016	4.718635616	7.977279923	6.457627122	7.002252452	7.770829046	7.312882955	6.727920455	8.56414949	7.646738698	7.138527801	3.578938713	8.58345891	8.103287808	7.930145948	7.591709333	6.271463028	5.977737849	7.753551055	5.392317423	2.361768359	5.717539343	7.404290064	8.381975479	6.531849286	8.221103725	2.912649865	8.09011242	7.588714636	3.250961574
CP	8.600284623	7.408542042	10.48884435	5.048759312	5.973381675	8.499048598	4.341985747	10.90839262	7.378511623	12.17148958	5.364572432	6.502075956	6.773468928	7.427103287	5.696550301	7.966937979	6.075532631	7.23457796	4.15704371	4.429615964	12.18673329	9.235296255	5.21916852	4.221103725	10.49485558	7.044394119	8.686150316	5.83491343	7.48058827	4.843983844	3.879705766	5.444269502	7.666046429	4.429615964	5.436628267	6.697662633	9.230020436	6.254367281	7.358431429	6.229011037	7.311067102	7.744161096	4.122672719	12.82853321	7.590961241	7.640244936	6.938991439	5.345893086	4.86393845	4.04701482	4.027684877	4.156234798
ITGA2	9.817303476	11.07815081	9.261154673	6.707359132	7.252665432	9.38305623	6.115823977	10.70303839	9.015693807	8.740455397	6.278356528	10.03066714	11.13570929	10.23959853	8.189330401	9.2644426	7.861086906	10.0768156	5.659068275	10.39874369	11.33650656	8.293701542	10.71938882	6.904484098	11.05799172	8.548821908	9.791976821	10.01262454	8.321477182	6.83541884	11.75655632	9.917819589	9.557080719	5.437960088	10.53430288	9.627898616	10.47269084	9.370251481	9.154564982	7.377644358	9.369161091	10.62021983	5.089159132	9.771654528	9.444393753	9.285170999	7.402585758	11.92851838	5.631104282	10.9432474	9.445428759	5.294988268
ERP27	7.529820947	8.691045553	5.654206378	13.65642486	13.37436029	4.971313624	13.7918751	4.194559886	8.608069968	5.326609251	3.983677695	6.258330473	5.399854674	5.095502518	3.3305584	5.889716892	6.316145742	8.257387843	14.12751076	4.575312331	3.618238656	12.41177578	5.871350841	13.72706956	4.949067966	12.3834343	10.50779464	6.00270252	9.486231678	4.734980523	8.23457796	9.424166289	3.864928972	13.08331311	4.218781168	3.215678597	4.288358562	9.978710459	11.29347165	11.78504371	8.245552706	5.185470146	13.88197427	7.557655155	8.476948673	7.469234794	9.690871009	3.070389328	13.94973554	3.367371066	13.20716688	13.92509077
LINC00511	8.45532722	6.981852653	8.434211203	5.581049901	6.30633516	6.8899602	5.831623937	8.100136671	5.967399199	7.860466259	4.161887682	6.963474124	8.236492618	7.504620392	6.181301365	7.478162893	6.140778656	6.95419631	4.296457407	7.834787049	6.109569509	5.550900665	8.449148645	5.668459557	7.576673293	6.057450272	6.930737338	6.418358635	6.443606651	4.49441561	7.969242604	6.348905161	7.098032083	4.452200049	6.30833903	7.125155131	7.075746538	6.834154981	5.645298164	6.061992154	7.99095486	7.691394579	4.893847558	7.486231678	6.857980995	6.811214118	5.018812186	5.590063019	3.570462931	8.12722055	6.373996142	2.873813198
FOXQ1	12.2868465	11.56652978	11.73724734	8.21042783	8.158357226	10.90463462	7.795065583	11.38640142	8.612499946	10.64475759	4.44625623	10.60455323	10.57459353	10.2467406	9.153805336	11.00281502	8.46760555	11.81338039	5.807870078	11.357552	10.85564717	8.427522371	10.65910396	8.658211483	12.01785233	8.920352855	10.04439412	9.411510988	10.42731284	7.900866808	9.876209958	9.163146469	9.283319907	6.841721581	10.9225844	10.41045135	10.77889848	9.275891694	8.990103964	8.103287808	10.45738088	10.97871046	9.580070091	12.07313738	8.989252565	11.14593215	8.830673649	11.11569395	7.843607046	11.22641219	9.868205227	7.338067798
NTM	8.841092545	9.507992799	8.647098607	5.452200049	5.299391206	7.997179481	5.264911693	9.701306462	10.03617361	9.12593001	7.569855608	9.928222256	10.06608919	9.709428501	7.258330473	9.726558779	8.591335336	9.055282436	4.700439718	9.342963574	6.265286858	7.067165427	9.240314329	4.682573297	9.655172912	9.214804795	9.350497247	9.470862199	8.480992104	8.026800059	9.47370575	8.892391026	10.20089861	5.286141873	9.266318057	8.727920455	6.87897051	9.443358004	6.972692654	8.62935662	9.06501215	8.842664622	3.049630768	7.906890596	9.014578465	8.508587112	8.475328123	9.791651303	2.869871406	9.799119694	8.975274788	2.981852653
EPSTI1	6.861707287	7.021257621	6.052676724	5.393347551	5.064796646	7.297374861	4.673556424	8.726899318	7.818901676	6.714245518	6.397460726	9.51195027	9.754720514	9.534691959	7.834154981	8.458201525	6.87774425	8.752213368	3.61117238	8.299665944	8.703557562	5.105594276	8.782343034	5.852997588	7.608069968	7.797661526	8.686150316	7.441284272	7.850499414	7.372429792	8.383272283	7.518849829	9.139551352	6.756222713	8.118941073	9.803323919	7.374170076	8.34251919	6.036063689	7.130313146	8.706668682	7.888134388	2.976363636	9.776103988	7.914684105	7.587214952	6.777419716	7.523561956	2.805292456	8.34251919	7.818901676	3.411426246
ST6GALNAC1	10.05934446	9.568526198	10.95201316	6.183883459	6.659639187	9.415107942	3.798050515	8.441284272	5.433293326	10.88264305	4.880195729	6.927185358	9.038644687	8.297374861	10.54592977	9.290018847	5.952100554	9.843292973	3.548436625	8.833838844	3.241840184	3.69265037	7.223036338	6.489286023	9.626621652	7.398316163	6.585863903	10.01402047	7.721782768	5.185866545	6.927185358	5.391286558	7.530601415	5.028569152	8.268191079	8.876209958	10.20945337	8.021257621	6.429615964	5.209453366	8.704595348	8.092757141	3.642701572	2.659924558	8.732676223	8.602884409	4.92552477	8.977566144	4.017031081	10.10852446	7.699051844	4.09000653
EFNA5	6.860466259	8.166414183	6.761551232	4.099295204	4.586164246	6.993221467	3.822730148	6.958842675	5.161484639	6.731997787	5.525442506	6.539624122	7.474111514	6.620879611	4.66448284	6.94602899	5.570462931	6.540864216	3.529820947	6.104965605	8.459841417	6.495535281	5.420886575	4.135863165	6.881419908	5.800641097	6.270715808	6.270715808	6.411087227	5.483493351	6.162089162	5.190219764	8.287250643	3.528571319	7.14363831	8.187352073	5.670443812	6.099715999	6.100557221	5.106850796	6.254178286	8.149239039	3.531069493	8.31152128	6.46515823	6.665335917	5.147713722	6.738767837	3.714795011	7.23457796	6.070603999	3.614709844
S100A16	10.88874325	11.357552	11.18735207	8.478567406	8.607330314	11.36139553	8.651769271	11.30206767	9.116603883	11.01402047	9.082415197	10.55650605	11.1382718	10.30378075	9.746178381	11.60362634	9.145677455	10.36959735	6.517905554	11.20457114	11.37666806	8.955649908	11.51569984	7.663202279	10.64835758	9.447496547	10.39446269	10.49585503	9.681941137	9.433585441	11.46964182	10.17242751	10.45224124	8.056366761	10.86031105	10.72536626	10.48884435	10.09407769	9.614709844	9.086401646	10.80815977	11.88760142	7.58044702	10.82017896	9.177668687	9.57497189	8.375908263	11.00070427	7.675251386	11.02997735	9.914684105	6.75087444
ZG16B	6.216066783	8.117902789	8.952741247	3.255500733	6.093391153	6.298841573	3.165107985	5.627315001	2.967168608	7.882643049	3.181102551	5.531381461	7.788555215	7.699745948	4.630521963	7.755555262	4.04176865	8.271929844	3.260025656	6.472487771	8.671010241	4.743622676	6.572283367	2.891419187	7.77016832	4.720825666	7.858602712	6.731997787	7.499845887	4.306699707	6.443606651	4.527946099	7.29186137	2.599317794	8.820817182	8.031770114	10.35093918	6.75087444	6.138323004	3.19061486	6.437127844	6.425257872	2.324810603	5.859472667	8.588339861	6.958842675	2.939226578	7.889351853	3.297191417	7.142617655	6.20867332	2.754887502
VSIG2	9.541677449	7.619853147	8.074141463	4.768713657	5.386121157	8.181897643	4.238022518	8.659282393	4.44625623	8.74348804	4.196134881	6.085976949	6.573950084	7.862947248	4.470536865	8.475328123	4.915042791	7.612499946	4.264536431	6.626293108	4.169925001	3.538538164	8.584962501	5.961623328	8.972118218	4.470536865	5.553974808	8.299665944	6.809928866	4.414812061	7.585713709	5.269407241	3.672425342	3.838951767	8.771159296	6.255500733	8.46760555	7.191799501	7.023477152	4.207111961	7.864186145	7.942514505	4.643278996	4.498889087	7.348728154	8.315149562	4.354028938	8.550362015	4.679761574	10.00281502	7.260213887	4.329841177
CAMK2N1	6.460742564	7.376776572	6.953032377	2.5360529	4.21490191	5.51916445	2.889473543	7.355791547	4.615298579	6.649615459	3.739848103	6.429783321	5.867155163	6.290203205	6.802193217	6.402585758	5.204375511	6.812498225	2.503348735	5.654206378	2.558267634	3.40599236	5.596935142	2.6622055	6.722466024	4.730639956	6.09000653	5.760487102	5.865671418	4.693208149	6.936637939	5.623223076	5.990274183	2.695993813	6.307792796	7.231701199	5.833902077	6.509854162	3.959770155	4.526068812	6.004276656	7.725195817	2.682573297	6.841721581	5.6923714	7.296457407	3.879705766	6.370687407	2.555816155	7.422064766	5.331275267	2.700439718
PCDH7	7.842978832	8.660709039	8.241268177	5.473462236	4.070389328	8.116863758	5.46008724	9.189824559	8.476138625	8.811856314	8.830356747	8.844548856	9.467809306	8.98982022	8.164906927	9.493455201	8.106955457	8.062316027	3.681449265	8.817623258	9.138783757	3.852997588	9.11816243	5.23572706	9.167418146	8.675251386	8.706668682	8.306517445	7.856114234	8.674898433	10.10066234	8.626439137	9.268191079	4.806324057	9.689124405	8.47045552	8.649256178	8.598424761	7.686500527	7.662490364	8.381110294	8.40599236	3.450221496	7.827183896	8.798957748	7.862947248	7.798957748	9.736571053	3.493134922	9.051480865	8.364572432	4.205548911
CLDN23	8.554588852	9.722636788	7.350497247	4.696550301	4.881664619	8.640244936	4.941575862	8.458201525	6.372952098	8.720415285	3.500802053	6.921245889	7.076815597	8.102238194	8.256916297	7.422064766	4.819157224	9.147204925	4.638653116	9.890720273	5.538538164	4.145677455	4.915520901	3.841973119	7.374170076	6.351734323	6.469071952	8.40045254	4.966707314	4.383358695	6.924812504	5.53822774	6.429113779	4.263034406	9.97441459	7.837312556	9.030115331	7.062855655	5.702103407	5.450221496	8.917968728	9.147713722	4.650764559	7.828453874	6.829088444	9.03562391	6.277054876	9.526303606	4.284662185	10.12541347	8.419960178	3.94204526
MXD1	7.721782768	8.276124405	7.561478892	4.942514505	5.04176865	7.916476644	6.296457407	8.718361626	6.642990313	8.506605116	5.869624686	8.707359132	8.429197488	9.461274795	9.03094296	8.208478242	6.87774425	9.262329793	5.265286858	10.06339508	8.348285542	6.30103885	8.688250309	4.898208353	9.174176684	6.576673293	7.896029603	7.925999419	6.981852653	6.408032466	8.651051691	6.466463984	8.553437306	5.292045492	8.856114234	8.66106548	9.825435849	8.262094845	7.378511623	4.710944155	8.400879436	7.925999419	4.743084056	8.671364147	8.063934306	7.624247146	6.5360529	8.606960345	4.117695043	9.804131021	6.610434315	4.531693361
ZBTB16	8.733354341	8.411510988	7.73403214	10.61562964	10.36632221	8.150762744	10.42416629	5.975905274	9.796039609	4.468583317	10.00842862	9.218684313	6.361768359	5.798050515	8.001689668	7.558420713	10.64024494	8.822092774	11.05866825	7.619119511	5.284662185	7.487840034	9.963474124	11.37123213	5.62935662	9.236970886	9.128509938	7.21916852	9.545350645	9.956666555	7.710806434	10.29462075	4.72900887	6.412442825	6.699051844	7.738767837	2.95419631	6.961160258	9.459431619	10.73809226	7.335390355	6.651051691	8.708739041	5.35614381	8.277984747	9.617467465	10.71166697	3.798050515	5.079378111	7.111657346	8.840777924	9.477353527
S100A6	8.936343481	7.834787049	9.245790363	4.166715445	3.784503983	7.180903709	3.997292408	8.109569509	5.102238194	9.80880333	3.950468414	5.439623138	7.942514505	6.484299281	4.618825953	7.960581211	4.934044647	8.746178381	4.722466024	8.464341533	7.678776174	4.269033146	7.461070114	5.655351829	8.427103287	5.834407842	7.266786541	8.194264383	7.635173947	4.517905554	8.988116585	7.36018867	7.422905743	3.840966704	8.393175914	9.080817528	9.403651186	6.529040056	7.044394119	3.783456654	8.196233261	9.810571635	3.879705766	6.882643049	5.207502459	7.669593751	3.543495883	9.645838533	4.3652726	9.387371158	5.079378111	3.853995647
AGR2	9.666579084	8.842978832	9.626621652	5.912889336	6.722466024	10.79197682	6.326249701	9.357112092	4.29130886	13.10328781	5.258518925	6.953032377	7.6043679	9.443772393	8.425845306	10.03204573	5.444269502	10.01262454	5.785812075	7.840463234	9.54303182	6.355615383	7.204571144	6.927185358	8.548821908	5.299391206	5.90303827	11.6343573	7.225930411	3.878725341	8.646018611	6.06436554	6.659639187	6.242030802	10.03891899	8.230260665	10.90839262	7.754887502	6.87036472	3.736604875	8.85237345	8.862947248	6.007868243	5.419201774	10.62021983	8.874059203	5.230356745	8.837627933	6.525285887	9.877284134	7.813139851	6.185866545
CAPN8	11.1234748	9.716648008	9.156588753	5.532005194	5.498250868	9.495455333	3.895302621	10.17990909	5.683134985	8.628263255	3.102658131	6.682292371	7.619853147	8.384567923	5.48864354	7.491853096	5.59454855	10.04028972	3.927896454	8.182394353	6.462870312	3.09085343	8.397460726	5.638073837	9.800252806	5.140778656	7.601399391	8.189330401	7.215290306	3.793895883	8.838888755	6.228626318	7.339850003	3.276496666	9.568716189	8.268658955	10.13057056	6.943686952	7.361066489	2.865918815	8.630449157	8.474111514	3.282439805	2.448900951	6.92243574	9.565292521	5.16470584	8.689648608	2.733354341	8.760886243	7.200653436	3.423578171
COL1A2	10.69609817	11.56319627	10.78790256	8.802193217	9.528258743	10.14593215	6.820178962	12.48053778	11.6926155	12.46989615	12.60964047	12.20487677	11.78217919	11.18673329	7.447909749	11.60547952	11.37612539	10.72962074	5.914086097	11.77519873	10.18115226	8.666401554	12.07481046	8.499845887	11.37612539	11.98477446	11.31458324	11.26971112	10.90086681	12.04028972	10.86108691	10.94909716	11.43201985	9.154058596	11.59292416	11.35645197	9.951576139	10.82575383	8.520029304	10.73216743	10.31628153	10.92629599	3.56193706	9.241268177	11.09473751	9.869748051	10.97441459	12.13249973	3.353323291	10.47775827	10.67860014	6.018812186
COL11A1	5.272396509	7.864805194	4.062639828	3.532316959	3.410069692	4.132576843	3.538538164	8.355791547	5.912410354	6.957682486	6.99095486	6.867896464	8.477758266	7.622051819	3.044394119	7.092757141	4.081510068	6.845490051	3.987320866	7.760220946	6.962317655	3.344828497	5.475409193	3.882643049	7.918266959	8.452035274	6.655351829	6.568488197	5.168321116	4.63284983	5.915520901	4.631686366	8.991805255	3.85698569	6.756222713	4.137503524	8.681238412	7.05202456	5.165911939	4.00270252	5.996840648	7.58345891	3.907852072	4.966707314	5.822730148	4.914086097	4.456806149	10.62479546	4.693765712	6.317774373	8.248876343	3.966245873
TPST2	4.949534933	6.665335917	4.096767855	11.36741475	10.95855272	5.225352061	10.57837269	4.439623138	5.267161218	4.319039816	5.11727946	4.974529312	5.338424415	5.161887682	5.438958148	5.263785614	5.539158811	4.988230223	10.31288296	4.970393538	3.577730931	5.12763328	5.239550797	10.03066714	4.674121633	8.491051376	6.122465658	6.099926351	6.365972428	5.672142433	5.665051614	5.779522387	4.592158002	7.196725061	4.62058641	4.051372102	4.386121157	5.252476214	5.734167661	6.480265122	6.21916852	4.852997588	10.04302728	5.111448698	5.093813673	4.999098034	6.473949222	4.66732447	9.134939643	4.385431037	9.498849207	11.38424412
SLC9B2	7.110613806	6.461070114	7.859845344	4.007195501	4.256255873	4.897240426	3.310340121	7.06501215	5.273142859	7.364572432	5.874059203	5.245647774	5.49441561	7.255500733	2.969012308	7.599168993	5.167919866	7.244125943	2.981852653	7.187846909	6.130519083	4.372952098	5.684257705	4.814550423	8.300123725	4.860466259	5.901590992	7.117902789	5.909053017	5.372603915	6.559338848	5.634302842	4.906890596	3.967168608	6.760220946	6.298291731	7.489446599	5.562547724	5.924575003	5.075960413	7.175923742	6.836681593	3.044394119	5.75141016	5.894090171	6.592905474	4.874305166	7.735386783	2.746312766	6.956521363	6.255123015	2.912649865
SPX	3.085764554	3.565597176	3.189033824	8.784307667	8.920352855	3.021479727	10.66533592	3.025028794	3.701549057	2.754887502	2.726831217	2.632268215	2.675815931	3.114367025	4.561326136	3.051372102	3.070389328	3.005399988	10.13570929	2.879705766	2.746312766	11.12670447	2.687060688	8.529820947	3.021479727	6.799605422	3.407352751	2.648465443	5.397802962	2.981852653	3.211012193	4.313971371	4.987320866	9.978710459	2.752748591	2.994579724	3.187451054	4.894332742	3.64385619	5.140778656	3.14404637	3.008988783	10.19352536	2.801158656	3.077242999	3.153805336	4.248686627	2.748461233	10.59339112	3.008988783	7.777419716	10.56510208
